"name","BO","rand","repBO","repRand"
nGen-10_plotBudjetPerGen-200_he-0.3,180920,262428,908104,271478
nGen-10_plotBudjetPerGen-200_he-0.3,619173,738073,469368,738959
nGen-10_plotBudjetPerGen-200_he-0.3,359504,497899,381720,762390
nGen-10_plotBudjetPerGen-200_he-0.3,365078,258496,217117,130208
nGen-10_plotBudjetPerGen-200_he-0.3,411466,574950,531437,312233
nGen-10_plotBudjetPerGen-200_he-0.3,143378,814282,88236,187598
nGen-10_plotBudjetPerGen-200_he-0.3,227969,793994,550328,261220
nGen-10_plotBudjetPerGen-200_he-0.3,788815,966582,465070,333037
nGen-10_plotBudjetPerGen-200_he-0.3,16116,394738,34573,119838
nGen-10_plotBudjetPerGen-200_he-0.3,659662,58382,369055,336203
nGen-10_plotBudjetPerGen-200_he-0.3,567464,235683,758587,316244
nGen-10_plotBudjetPerGen-200_he-0.3,623266,769067,428859,63449
nGen-10_plotBudjetPerGen-200_he-0.3,197371,323504,133757,304159
nGen-10_plotBudjetPerGen-200_he-0.3,934096,628316,697910,146120
nGen-10_plotBudjetPerGen-200_he-0.3,544782,456389,646431,237848
nGen-10_plotBudjetPerGen-200_he-0.3,642780,614977,611554,129015
nGen-10_plotBudjetPerGen-200_he-0.3,10278,793804,119686,622443
nGen-10_plotBudjetPerGen-200_he-0.3,284679,786250,978360,818463
nGen-10_plotBudjetPerGen-200_he-0.3,24786,317019,858281,499268
nGen-10_plotBudjetPerGen-200_he-0.3,500139,518592,270462,595155
nGen-10_plotBudjetPerGen-200_he-0.3,149607,418536,598918,195705
nGen-10_plotBudjetPerGen-200_he-0.3,390552,27801,530068,740601
nGen-10_plotBudjetPerGen-200_he-0.3,704513,959391,881842,543041
nGen-10_plotBudjetPerGen-200_he-0.3,749299,323919,620962,379726
nGen-10_plotBudjetPerGen-200_he-0.3,238260,186623,387477,243013
nGen-10_plotBudjetPerGen-200_he-0.3,357580,735425,409156,214753
nGen-10_plotBudjetPerGen-200_he-0.3,479626,45929,757190,869019
nGen-10_plotBudjetPerGen-200_he-0.3,510122,220157,264535,244719
nGen-10_plotBudjetPerGen-200_he-0.3,390769,449627,181398,464853
nGen-10_plotBudjetPerGen-200_he-0.3,342443,782626,719024,24424
nGen-10_plotBudjetPerGen-200_he-0.3,980277,262952,736363,983935
nGen-10_plotBudjetPerGen-200_he-0.3,90899,922019,797852,424806
nGen-10_plotBudjetPerGen-200_he-0.3,819049,827182,822402,591176
nGen-10_plotBudjetPerGen-200_he-0.3,328526,288551,167673,419312
nGen-10_plotBudjetPerGen-200_he-0.3,519038,837998,848607,63309
nGen-10_plotBudjetPerGen-200_he-0.3,475658,407054,41274,965057
nGen-10_plotBudjetPerGen-200_he-0.3,150138,664382,733412,414995
nGen-10_plotBudjetPerGen-200_he-0.3,887768,292797,36982,637534
nGen-10_plotBudjetPerGen-200_he-0.3,684099,123516,482925,280048
nGen-10_plotBudjetPerGen-200_he-0.3,250090,889280,23681,858247
nGen-10_plotBudjetPerGen-200_he-0.3,671446,274542,292990,748839
nGen-10_plotBudjetPerGen-200_he-0.3,408320,459098,826392,509066
nGen-10_plotBudjetPerGen-200_he-0.3,127060,842937,991322,669987
nGen-10_plotBudjetPerGen-200_he-0.3,973524,31835,599394,508397
nGen-10_plotBudjetPerGen-200_he-0.3,836187,451904,763019,745228
nGen-10_plotBudjetPerGen-200_he-0.3,337908,262518,957893,142101
nGen-10_plotBudjetPerGen-200_he-0.3,270900,403749,650165,522762
nGen-10_plotBudjetPerGen-200_he-0.3,725058,535930,310636,940074
nGen-10_plotBudjetPerGen-200_he-0.3,942514,405394,62588,902553
nGen-10_plotBudjetPerGen-200_he-0.3,48041,499721,403854,605609
nGen-10_plotBudjetPerGen-200_he-0.3,162161,234668,938239,243463
nGen-10_plotBudjetPerGen-200_he-0.3,978175,4325,836642,182243
nGen-10_plotBudjetPerGen-200_he-0.3,847934,107132,185262,370879
nGen-10_plotBudjetPerGen-200_he-0.3,83436,572636,904319,780975
nGen-10_plotBudjetPerGen-200_he-0.3,937420,69487,509207,743409
nGen-10_plotBudjetPerGen-200_he-0.3,27364,324490,264222,468454
nGen-10_plotBudjetPerGen-200_he-0.3,100119,72328,214004,541593
nGen-10_plotBudjetPerGen-200_he-0.3,537406,310779,547199,969251
nGen-10_plotBudjetPerGen-200_he-0.3,296963,172916,655776,638922
nGen-10_plotBudjetPerGen-200_he-0.3,943511,613919,312099,142051
nGen-10_plotBudjetPerGen-200_he-0.3,93840,960847,149526,226435
nGen-10_plotBudjetPerGen-200_he-0.3,792734,972619,519359,59313
nGen-10_plotBudjetPerGen-200_he-0.3,623485,982385,529883,915634
nGen-10_plotBudjetPerGen-200_he-0.3,457163,752733,411323,287686
nGen-10_plotBudjetPerGen-200_he-0.3,790395,398088,54053,734035
nGen-10_plotBudjetPerGen-200_he-0.3,935491,255601,896115,68203
nGen-10_plotBudjetPerGen-200_he-0.3,307892,195052,249704,293723
nGen-10_plotBudjetPerGen-200_he-0.3,527873,416479,544425,930098
nGen-10_plotBudjetPerGen-200_he-0.3,227471,816734,17034,463618
nGen-10_plotBudjetPerGen-200_he-0.3,328270,227504,900213,443911
nGen-10_plotBudjetPerGen-200_he-0.3,288478,151250,664286,101862
nGen-10_plotBudjetPerGen-200_he-0.3,245922,237948,973519,989516
nGen-10_plotBudjetPerGen-200_he-0.3,154268,310482,319820,464399
nGen-10_plotBudjetPerGen-200_he-0.3,12243,943282,302891,786221
nGen-10_plotBudjetPerGen-200_he-0.3,972932,636369,411890,656791
nGen-10_plotBudjetPerGen-200_he-0.3,181908,817489,476190,118944
nGen-10_plotBudjetPerGen-200_he-0.3,500039,488836,116836,756791
nGen-10_plotBudjetPerGen-200_he-0.3,39178,50954,564508,632890
nGen-10_plotBudjetPerGen-200_he-0.3,144304,624560,364489,307821
nGen-10_plotBudjetPerGen-200_he-0.3,262660,917712,874073,776498
nGen-10_plotBudjetPerGen-200_he-0.3,406371,709860,854916,7874
nGen-10_plotBudjetPerGen-200_he-0.3,851527,716339,215523,65212
nGen-10_plotBudjetPerGen-200_he-0.3,313345,64437,634104,198827
nGen-10_plotBudjetPerGen-200_he-0.3,628058,343860,590887,226126
nGen-10_plotBudjetPerGen-200_he-0.3,37292,905852,39535,778403
nGen-10_plotBudjetPerGen-200_he-0.3,378563,662576,259723,45745
nGen-10_plotBudjetPerGen-200_he-0.3,372529,700461,784198,285335
nGen-10_plotBudjetPerGen-200_he-0.3,276698,636430,143652,149459
nGen-10_plotBudjetPerGen-200_he-0.3,698035,581116,847448,337559
nGen-10_plotBudjetPerGen-200_he-0.3,875582,122532,939628,785652
nGen-10_plotBudjetPerGen-200_he-0.3,995562,22401,706467,706212
nGen-10_plotBudjetPerGen-200_he-0.3,731154,167644,187345,739002
nGen-10_plotBudjetPerGen-200_he-0.3,152773,207255,596923,572084
nGen-10_plotBudjetPerGen-200_he-0.3,732285,465039,742022,50646
nGen-10_plotBudjetPerGen-200_he-0.3,464083,479443,940523,191350
nGen-10_plotBudjetPerGen-200_he-0.3,97026,704042,899680,255523
nGen-10_plotBudjetPerGen-200_he-0.3,639301,401942,984747,379079
nGen-10_plotBudjetPerGen-200_he-0.3,516599,597019,273491,391524
nGen-10_plotBudjetPerGen-200_he-0.3,829578,820089,773177,679591
nGen-10_plotBudjetPerGen-200_he-0.3,202250,717600,515430,384872
nGen-10_plotBudjetPerGen-200_he-0.3,965314,377988,175831,30299
nGen-10_plotBudjetPerGen-200_he-0.3,378926,651730,206342,995248
nGen-10_plotBudjetPerGen-200_he-0.3,833529,644066,186461,208944
nGen-10_plotBudjetPerGen-200_he-0.3,275403,950058,494586,696452
nGen-10_plotBudjetPerGen-200_he-0.3,441358,697468,359724,293034
nGen-10_plotBudjetPerGen-200_he-0.3,229564,369337,545911,828766
nGen-10_plotBudjetPerGen-200_he-0.3,302555,664557,811410,547297
nGen-10_plotBudjetPerGen-200_he-0.3,787121,922998,722765,705462
nGen-10_plotBudjetPerGen-200_he-0.3,767785,675585,427610,266295
nGen-10_plotBudjetPerGen-200_he-0.3,72792,846798,251980,100673
nGen-10_plotBudjetPerGen-200_he-0.3,743010,459750,658743,180008
nGen-10_plotBudjetPerGen-200_he-0.3,41190,561488,492698,621936
nGen-10_plotBudjetPerGen-200_he-0.3,130008,428409,589487,232046
nGen-10_plotBudjetPerGen-200_he-0.3,708706,626244,96796,828951
nGen-10_plotBudjetPerGen-200_he-0.3,810794,985350,621814,735907
nGen-10_plotBudjetPerGen-200_he-0.3,903564,330322,822726,540492
nGen-10_plotBudjetPerGen-200_he-0.3,679300,532999,991938,634146
nGen-10_plotBudjetPerGen-200_he-0.3,927839,365799,532116,6426
nGen-10_plotBudjetPerGen-200_he-0.3,199844,981469,333212,741512
nGen-10_plotBudjetPerGen-200_he-0.3,465536,141749,29340,614106
nGen-10_plotBudjetPerGen-200_he-0.3,6416,113873,174001,348348
nGen-10_plotBudjetPerGen-200_he-0.3,440938,18706,415197,579971
nGen-10_plotBudjetPerGen-200_he-0.3,95659,859978,647914,743057
nGen-10_plotBudjetPerGen-200_he-0.3,553588,556044,853297,900272
nGen-10_plotBudjetPerGen-200_he-0.3,967986,865922,776707,980457
nGen-10_plotBudjetPerGen-200_he-0.3,581048,131669,398945,101784
nGen-10_plotBudjetPerGen-200_he-0.3,902642,837849,999528,933369
nGen-10_plotBudjetPerGen-200_he-0.3,251194,363935,535263,266152
nGen-10_plotBudjetPerGen-200_he-0.3,938978,75997,751732,37238
nGen-10_plotBudjetPerGen-200_he-0.3,990490,636495,308860,872103
nGen-10_plotBudjetPerGen-200_he-0.3,125711,375742,672578,721303
nGen-10_plotBudjetPerGen-200_he-0.3,901421,722001,416724,818231
nGen-10_plotBudjetPerGen-200_he-0.3,431641,19217,592190,896962
nGen-10_plotBudjetPerGen-200_he-0.3,933208,316409,859845,116520
nGen-10_plotBudjetPerGen-200_he-0.3,845147,142513,938620,340923
nGen-10_plotBudjetPerGen-200_he-0.3,480648,676852,421197,567100
nGen-10_plotBudjetPerGen-200_he-0.3,363622,700962,604687,215364
nGen-10_plotBudjetPerGen-200_he-0.3,124522,546191,973931,395929
nGen-10_plotBudjetPerGen-200_he-0.3,648967,71879,227910,693594
nGen-10_plotBudjetPerGen-200_he-0.3,622190,316724,623083,33511
nGen-10_plotBudjetPerGen-200_he-0.3,90513,278406,275424,645863
nGen-10_plotBudjetPerGen-200_he-0.3,123823,51922,644157,756091
nGen-10_plotBudjetPerGen-200_he-0.3,123490,701601,330607,325640
nGen-10_plotBudjetPerGen-200_he-0.3,760338,366863,177120,364914
nGen-10_plotBudjetPerGen-200_he-0.3,778257,859598,104981,629902
nGen-10_plotBudjetPerGen-200_he-0.3,875379,447654,2845,53992
nGen-10_plotBudjetPerGen-200_he-0.3,928265,181128,704953,516562
nGen-10_plotBudjetPerGen-200_he-0.3,445820,414850,796630,928322
nGen-10_plotBudjetPerGen-200_he-0.3,874487,949623,674126,919027
nGen-10_plotBudjetPerGen-200_he-0.3,88485,354572,812726,827029
nGen-10_plotBudjetPerGen-200_he-0.3,383453,353007,61162,355059
nGen-10_plotBudjetPerGen-200_he-0.3,617955,11988,136699,145274
nGen-10_plotBudjetPerGen-200_he-0.3,565668,657923,69341,699549
nGen-10_plotBudjetPerGen-200_he-0.3,984430,907850,909704,932958
nGen-10_plotBudjetPerGen-200_he-0.3,645241,435694,611251,875474
nGen-10_plotBudjetPerGen-200_he-0.3,946626,970858,505680,380756
nGen-10_plotBudjetPerGen-200_he-0.3,387814,353992,156056,84891
nGen-10_plotBudjetPerGen-200_he-0.3,865119,485743,523211,294453
nGen-10_plotBudjetPerGen-200_he-0.3,911083,354784,116188,887406
nGen-10_plotBudjetPerGen-200_he-0.3,743062,940542,697595,433850
nGen-10_plotBudjetPerGen-200_he-0.3,775745,459784,198628,689047
nGen-10_plotBudjetPerGen-200_he-0.3,82293,40756,665276,301519
nGen-10_plotBudjetPerGen-200_he-0.3,186699,644376,159468,378369
nGen-10_plotBudjetPerGen-200_he-0.3,765493,257448,754176,530396
nGen-10_plotBudjetPerGen-200_he-0.3,884723,10316,748388,640519
nGen-10_plotBudjetPerGen-200_he-0.3,323621,363936,409744,701152
nGen-10_plotBudjetPerGen-200_he-0.3,593736,211135,384844,789428
nGen-10_plotBudjetPerGen-200_he-0.3,859601,935374,932562,868646
nGen-10_plotBudjetPerGen-200_he-0.3,311362,713880,560840,358493
nGen-10_plotBudjetPerGen-200_he-0.3,517254,284915,242519,716444
nGen-10_plotBudjetPerGen-200_he-0.3,360539,730473,783591,185457
nGen-10_plotBudjetPerGen-200_he-0.3,415508,755429,113289,678871
nGen-10_plotBudjetPerGen-200_he-0.3,991834,147984,692435,909348
nGen-10_plotBudjetPerGen-200_he-0.3,373423,750964,137696,145802
nGen-10_plotBudjetPerGen-200_he-0.3,142586,208297,532534,424653
nGen-10_plotBudjetPerGen-200_he-0.3,977253,843487,191993,968298
nGen-10_plotBudjetPerGen-200_he-0.3,864210,955842,127683,415548
nGen-10_plotBudjetPerGen-200_he-0.3,844498,575328,808451,587478
nGen-10_plotBudjetPerGen-200_he-0.3,113837,985353,349206,755581
nGen-10_plotBudjetPerGen-200_he-0.3,304668,488036,388828,845424
nGen-10_plotBudjetPerGen-200_he-0.3,427983,271539,572923,518437
nGen-10_plotBudjetPerGen-200_he-0.3,586507,728995,469830,446072
nGen-10_plotBudjetPerGen-200_he-0.3,444283,942053,854897,744877
nGen-10_plotBudjetPerGen-200_he-0.3,83084,215150,104302,18762
nGen-10_plotBudjetPerGen-200_he-0.3,55572,569775,250388,531812
nGen-10_plotBudjetPerGen-200_he-0.3,787091,818467,25799,408457
nGen-10_plotBudjetPerGen-200_he-0.3,337792,141060,750012,715708
nGen-10_plotBudjetPerGen-200_he-0.3,796252,327633,292711,995510
nGen-10_plotBudjetPerGen-200_he-0.3,814392,664801,840062,163732
nGen-10_plotBudjetPerGen-200_he-0.3,833016,289801,469595,621664
nGen-10_plotBudjetPerGen-200_he-0.3,473121,223649,444189,223721
nGen-10_plotBudjetPerGen-200_he-0.3,543441,215073,409771,99378
nGen-10_plotBudjetPerGen-200_he-0.3,160297,64975,85160,144266
nGen-10_plotBudjetPerGen-200_he-0.3,195696,203768,453106,876098
nGen-10_plotBudjetPerGen-200_he-0.3,528990,9878,626367,49580
nGen-10_plotBudjetPerGen-200_he-0.3,786274,686868,109689,658784
nGen-10_plotBudjetPerGen-200_he-0.3,598547,714812,861771,523676
nGen-10_plotBudjetPerGen-200_he-0.3,607179,200195,766558,593562
nGen-10_plotBudjetPerGen-200_he-0.3,425074,83006,639250,272647
nGen-10_plotBudjetPerGen-200_he-0.3,683060,362487,74845,648599
nGen-10_plotBudjetPerGen-200_he-0.3,734426,378053,856487,820803
nGen-10_plotBudjetPerGen-200_he-0.3,323138,250522,552973,897229
nGen-10_plotBudjetPerGen-200_he-0.3,134589,964898,18564,426921
nGen-10_plotBudjetPerGen-200_he-0.3,744918,66228,545862,894101
nGen-10_plotBudjetPerGen-200_he-0.3,262712,572009,52866,881823
nGen-10_plotBudjetPerGen-200_he-0.3,634395,538975,739748,856094
nGen-10_plotBudjetPerGen-200_he-0.3,634710,102145,915422,426445
nGen-10_plotBudjetPerGen-200_he-0.3,735329,366294,446536,775166
nGen-10_plotBudjetPerGen-200_he-0.3,449142,801423,82033,357168
nGen-10_plotBudjetPerGen-200_he-0.3,215956,872919,136314,677914
nGen-10_plotBudjetPerGen-200_he-0.3,252895,548549,767574,89296
nGen-10_plotBudjetPerGen-200_he-0.3,759882,911217,275457,912704
nGen-10_plotBudjetPerGen-200_he-0.3,585407,598176,310912,271243
nGen-10_plotBudjetPerGen-200_he-0.3,460077,658378,17143,54254
nGen-10_plotBudjetPerGen-200_he-0.3,41436,75963,707995,803918
nGen-10_plotBudjetPerGen-200_he-0.3,980767,377877,282803,894486
nGen-10_plotBudjetPerGen-200_he-0.3,484248,746090,992922,47795
nGen-10_plotBudjetPerGen-200_he-0.3,993452,963839,999484,885079
nGen-10_plotBudjetPerGen-200_he-0.3,912633,671609,963192,676377
nGen-10_plotBudjetPerGen-200_he-0.3,325880,770597,593123,151550
nGen-10_plotBudjetPerGen-200_he-0.3,333262,241860,201165,866237
nGen-10_plotBudjetPerGen-200_he-0.3,577468,640461,332910,889110
nGen-10_plotBudjetPerGen-200_he-0.3,789021,645708,496181,111086
nGen-10_plotBudjetPerGen-200_he-0.3,683121,251236,452226,347325
nGen-10_plotBudjetPerGen-200_he-0.3,923348,323625,935933,237483
nGen-10_plotBudjetPerGen-200_he-0.3,522957,769221,608678,359492
nGen-10_plotBudjetPerGen-200_he-0.3,22600,920425,178287,629698
nGen-10_plotBudjetPerGen-200_he-0.3,324528,454631,459948,708599
nGen-10_plotBudjetPerGen-200_he-0.3,817170,288302,45133,873683
nGen-10_plotBudjetPerGen-200_he-0.3,34488,481343,219916,939666
nGen-10_plotBudjetPerGen-200_he-0.3,787645,993696,261962,170005
nGen-10_plotBudjetPerGen-200_he-0.3,844821,872245,631680,993745
nGen-10_plotBudjetPerGen-200_he-0.3,67704,893466,793840,897739
nGen-10_plotBudjetPerGen-200_he-0.3,113552,130410,753239,126801
nGen-10_plotBudjetPerGen-200_he-0.3,590596,603134,117641,756484
nGen-10_plotBudjetPerGen-200_he-0.3,711605,555748,768172,686581
nGen-10_plotBudjetPerGen-200_he-0.3,226984,396251,470065,846250
nGen-10_plotBudjetPerGen-200_he-0.3,912606,671720,305193,828699
nGen-10_plotBudjetPerGen-200_he-0.3,227856,993650,117906,130738
nGen-10_plotBudjetPerGen-200_he-0.3,260294,343112,274462,427765
nGen-10_plotBudjetPerGen-200_he-0.3,726885,992813,846600,319576
nGen-10_plotBudjetPerGen-200_he-0.3,746184,501401,43258,754053
nGen-10_plotBudjetPerGen-200_he-0.3,824688,313059,465130,571729
nGen-10_plotBudjetPerGen-200_he-0.3,921628,764607,17741,742106
nGen-10_plotBudjetPerGen-200_he-0.3,563135,198368,915841,70077
nGen-10_plotBudjetPerGen-200_he-0.3,598788,72006,146217,383371
nGen-10_plotBudjetPerGen-200_he-0.3,573879,739842,785815,27485
nGen-10_plotBudjetPerGen-200_he-0.3,259951,481773,337933,466443
nGen-10_plotBudjetPerGen-200_he-0.3,223230,305371,157322,62046
nGen-10_plotBudjetPerGen-200_he-0.3,825658,901574,24807,167801
nGen-10_plotBudjetPerGen-200_he-0.3,765833,870142,757798,958792
nGen-10_plotBudjetPerGen-200_he-0.3,80627,871033,900812,380640
nGen-10_plotBudjetPerGen-200_he-0.3,16947,392379,376168,160189
nGen-10_plotBudjetPerGen-200_he-0.3,566027,59704,56051,947476
nGen-10_plotBudjetPerGen-200_he-0.3,753617,760133,567497,226654
nGen-10_plotBudjetPerGen-200_he-0.3,554810,282831,319093,589473
nGen-10_plotBudjetPerGen-200_he-0.3,264375,454195,519489,271370
nGen-10_plotBudjetPerGen-200_he-0.3,169029,733478,705534,615848
nGen-10_plotBudjetPerGen-200_he-0.3,222958,179027,461128,560186
nGen-10_plotBudjetPerGen-200_he-0.3,168006,795743,844238,514169
nGen-10_plotBudjetPerGen-200_he-0.3,484681,736983,468692,231136
nGen-10_plotBudjetPerGen-200_he-0.3,962468,702823,891169,935656
nGen-10_plotBudjetPerGen-200_he-0.3,736337,950339,556795,678621
nGen-10_plotBudjetPerGen-200_he-0.3,393139,408673,707608,923395
nGen-10_plotBudjetPerGen-200_he-0.3,35636,496350,168136,695051
nGen-10_plotBudjetPerGen-200_he-0.3,477348,841988,404882,417002
nGen-10_plotBudjetPerGen-200_he-0.3,598701,643223,30324,580490
nGen-10_plotBudjetPerGen-200_he-0.3,934859,80827,63117,23406
nGen-10_plotBudjetPerGen-200_he-0.3,449509,883233,892171,599475
nGen-10_plotBudjetPerGen-200_he-0.3,896759,211997,266515,614517
nGen-10_plotBudjetPerGen-200_he-0.3,73289,82705,325772,495070
nGen-10_plotBudjetPerGen-200_he-0.3,366083,310902,372006,475134
nGen-10_plotBudjetPerGen-200_he-0.3,708668,164226,435448,997074
nGen-10_plotBudjetPerGen-200_he-0.3,26372,69049,795519,563308
nGen-10_plotBudjetPerGen-200_he-0.3,425011,942689,929416,91923
nGen-10_plotBudjetPerGen-200_he-0.3,938527,997000,574173,167677
nGen-10_plotBudjetPerGen-200_he-0.3,232569,945468,24889,664451
nGen-10_plotBudjetPerGen-200_he-0.3,837294,296437,652303,741660
nGen-10_plotBudjetPerGen-200_he-0.3,667013,589760,846585,647139
nGen-10_plotBudjetPerGen-200_he-0.3,393246,92545,94484,748706
nGen-10_plotBudjetPerGen-200_he-0.3,743716,940037,861336,201741
nGen-10_plotBudjetPerGen-200_he-0.3,405968,839823,679833,131872
nGen-10_plotBudjetPerGen-200_he-0.3,401713,923221,867528,608385
nGen-10_plotBudjetPerGen-200_he-0.3,445627,565142,104681,15083
nGen-10_plotBudjetPerGen-200_he-0.3,810543,836032,704957,180242
nGen-10_plotBudjetPerGen-200_he-0.3,357320,812362,545326,882042
nGen-10_plotBudjetPerGen-200_he-0.3,557955,216221,354465,354637
nGen-10_plotBudjetPerGen-200_he-0.3,689998,762748,452395,309407
nGen-10_plotBudjetPerGen-200_he-0.3,293133,420688,380384,872219
nGen-10_plotBudjetPerGen-200_he-0.3,190925,430294,887949,43615
nGen-10_plotBudjetPerGen-200_he-0.3,845842,721887,612895,26961
nGen-10_plotBudjetPerGen-200_he-0.3,186270,221506,550754,861770
nGen-10_plotBudjetPerGen-200_he-0.3,653481,696232,318991,784413
nGen-10_plotBudjetPerGen-200_he-0.3,90832,316344,383302,438890
nGen-10_plotBudjetPerGen-200_he-0.3,382262,573433,816538,480122
nGen-10_plotBudjetPerGen-200_he-0.3,409740,620763,71474,380135
nGen-10_plotBudjetPerGen-200_he-0.3,984878,843378,667381,895105
nGen-10_plotBudjetPerGen-200_he-0.3,82142,893732,568163,783468
nGen-10_plotBudjetPerGen-200_he-0.3,187803,740882,559694,594693
nGen-10_plotBudjetPerGen-200_he-0.3,257736,120971,368459,20935
nGen-10_plotBudjetPerGen-200_he-0.3,977212,395635,735263,857247
nGen-10_plotBudjetPerGen-200_he-0.3,510913,430626,349154,941807
nGen-10_plotBudjetPerGen-200_he-0.3,249909,211484,451263,590245
nGen-10_plotBudjetPerGen-200_he-0.3,896893,873515,844067,25189
nGen-10_plotBudjetPerGen-200_he-0.3,735580,149157,759416,459029
nGen-10_plotBudjetPerGen-200_he-0.3,290370,105024,454767,907815
nGen-10_plotBudjetPerGen-200_he-0.3,433193,458682,180001,912976
nGen-10_plotBudjetPerGen-200_he-0.3,714771,542854,912199,887662
nGen-10_plotBudjetPerGen-200_he-0.3,843051,127410,854125,164809
nGen-10_plotBudjetPerGen-200_he-0.3,299256,707719,623864,64245
nGen-10_plotBudjetPerGen-200_he-0.3,285223,653303,268771,800085
nGen-10_plotBudjetPerGen-200_he-0.3,746209,45327,521707,868297
nGen-10_plotBudjetPerGen-200_he-0.3,826655,620877,208493,160248
nGen-10_plotBudjetPerGen-200_he-0.3,255445,719604,313916,158109
nGen-10_plotBudjetPerGen-200_he-0.3,114080,147591,489238,579312
nGen-10_plotBudjetPerGen-200_he-0.3,762005,687621,808287,993588
nGen-10_plotBudjetPerGen-200_he-0.3,711170,962350,328894,70701
nGen-10_plotBudjetPerGen-200_he-0.3,535286,808443,201946,658799
nGen-10_plotBudjetPerGen-200_he-0.3,555261,846920,689108,707355
nGen-10_plotBudjetPerGen-200_he-0.3,248679,412289,638443,832101
nGen-10_plotBudjetPerGen-200_he-0.3,898221,111217,603316,913674
nGen-10_plotBudjetPerGen-200_he-0.3,145576,790484,978331,973285
nGen-10_plotBudjetPerGen-200_he-0.3,456820,324454,797272,806351
nGen-10_plotBudjetPerGen-200_he-0.3,828933,214965,340726,144121
nGen-10_plotBudjetPerGen-200_he-0.3,825176,286983,357785,729867
nGen-10_plotBudjetPerGen-200_he-0.3,679647,475390,40442,519204
nGen-10_plotBudjetPerGen-200_he-0.3,727337,890099,389730,79241
nGen-10_plotBudjetPerGen-200_he-0.3,157629,16527,900809,384017
nGen-10_plotBudjetPerGen-200_he-0.3,975668,343583,573137,38641
nGen-10_plotBudjetPerGen-200_he-0.3,357284,11046,1832,952012
nGen-10_plotBudjetPerGen-200_he-0.3,588219,877298,451471,877244
nGen-10_plotBudjetPerGen-200_he-0.3,399726,947571,221542,495250
